src,dest,EdgeType
FOXO6-Tran,FOXO6-Prot,Gene-Tran-Gene-Prot
FPR1-Tran,FPR1-Prot,Gene-Tran-Gene-Prot
FRAT1-Tran,FRAT1-Prot,Gene-Tran-Gene-Prot
FRAT2-Tran,FRAT2-Prot,Gene-Tran-Gene-Prot
FRMD1-Tran,FRMD1-Prot,Gene-Tran-Gene-Prot
FRMD6-Tran,FRMD6-Prot,Gene-Tran-Gene-Prot
FRS2-Tran,FRS2-Prot,Gene-Tran-Gene-Prot
FSHB-Tran,FSHB-Prot,Gene-Tran-Gene-Prot
FSHR-Tran,FSHR-Prot,Gene-Tran-Gene-Prot
FST-Tran,FST-Prot,Gene-Tran-Gene-Prot
FXYD1-Tran,FXYD1-Prot,Gene-Tran-Gene-Prot
FXYD2-Tran,FXYD2-Prot,Gene-Tran-Gene-Prot
FYN-Tran,FYN-Prot,Gene-Tran-Gene-Prot
FZD1-Tran,FZD1-Prot,Gene-Tran-Gene-Prot
FZD10-Tran,FZD10-Prot,Gene-Tran-Gene-Prot
FZD2-Tran,FZD2-Prot,Gene-Tran-Gene-Prot
FZD3-Tran,FZD3-Prot,Gene-Tran-Gene-Prot
FZD4-Tran,FZD4-Prot,Gene-Tran-Gene-Prot
FZD5-Tran,FZD5-Prot,Gene-Tran-Gene-Prot
FZD6-Tran,FZD6-Prot,Gene-Tran-Gene-Prot
FZD7-Tran,FZD7-Prot,Gene-Tran-Gene-Prot
FZD8-Tran,FZD8-Prot,Gene-Tran-Gene-Prot
FZD9-Tran,FZD9-Prot,Gene-Tran-Gene-Prot
G6PC2-Tran,G6PC2-Prot,Gene-Tran-Gene-Prot
G6PC3-Tran,G6PC3-Prot,Gene-Tran-Gene-Prot
GAB1-Tran,GAB1-Prot,Gene-Tran-Gene-Prot
GAB2-Tran,GAB2-Prot,Gene-Tran-Gene-Prot
GABARAP-Tran,GABARAP-Prot,Gene-Tran-Gene-Prot
GABARAPL1-Tran,GABARAPL1-Prot,Gene-Tran-Gene-Prot
GABARAPL2-Tran,GABARAPL2-Prot,Gene-Tran-Gene-Prot
GABBR1-Tran,GABBR1-Prot,Gene-Tran-Gene-Prot
GABBR2-Tran,GABBR2-Prot,Gene-Tran-Gene-Prot
GADD45A-Tran,GADD45A-Prot,Gene-Tran-Gene-Prot
GADD45B-Tran,GADD45B-Prot,Gene-Tran-Gene-Prot
GADD45G-Tran,GADD45G-Prot,Gene-Tran-Gene-Prot
GALT-Tran,GALT-Prot,Gene-Tran-Gene-Prot
GAPDH-Tran,GAPDH-Prot,Gene-Tran-Gene-Prot
GAS1-Tran,GAS1-Prot,Gene-Tran-Gene-Prot
GATA4-Tran,GATA4-Prot,Gene-Tran-Gene-Prot
GCG-Tran,GCG-Prot,Gene-Tran-Gene-Prot
GCGR-Tran,GCGR-Prot,Gene-Tran-Gene-Prot
GCK-Tran,GCK-Prot,Gene-Tran-Gene-Prot
GDF5-Tran,GDF5-Prot,Gene-Tran-Gene-Prot
GDF6-Tran,GDF6-Prot,Gene-Tran-Gene-Prot
GDF7-Tran,GDF7-Prot,Gene-Tran-Gene-Prot
GDNF-Tran,GDNF-Prot,Gene-Tran-Gene-Prot
GFAP-Tran,GFAP-Prot,Gene-Tran-Gene-Prot
GH1-Tran,GH1-Prot,Gene-Tran-Gene-Prot
GH2-Tran,GH2-Prot,Gene-Tran-Gene-Prot
GHR-Tran,GHR-Prot,Gene-Tran-Gene-Prot
GHRL-Tran,GHRL-Prot,Gene-Tran-Gene-Prot
GHSR-Tran,GHSR-Prot,Gene-Tran-Gene-Prot
GIP-Tran,GIP-Prot,Gene-Tran-Gene-Prot
GIPR-Tran,GIPR-Prot,Gene-Tran-Gene-Prot
GK-Tran,GK-Prot,Gene-Tran-Gene-Prot
GK2-Tran,GK2-Prot,Gene-Tran-Gene-Prot
GLI1-Tran,GLI1-Prot,Gene-Tran-Gene-Prot
GLI2-Tran,GLI2-Prot,Gene-Tran-Gene-Prot
GLI3-Tran,GLI3-Prot,Gene-Tran-Gene-Prot
GLP1R-Tran,GLP1R-Prot,Gene-Tran-Gene-Prot
GNA11-Tran,GNA11-Prot,Gene-Tran-Gene-Prot
GNA12-Tran,GNA12-Prot,Gene-Tran-Gene-Prot
GNA13-Tran,GNA13-Prot,Gene-Tran-Gene-Prot
GNA14-Tran,GNA14-Prot,Gene-Tran-Gene-Prot
GNA15-Tran,GNA15-Prot,Gene-Tran-Gene-Prot
GNAI1-Tran,GNAI1-Prot,Gene-Tran-Gene-Prot
GNAI2-Tran,GNAI2-Prot,Gene-Tran-Gene-Prot
GNAI3-Tran,GNAI3-Prot,Gene-Tran-Gene-Prot
GNAL-Tran,GNAL-Prot,Gene-Tran-Gene-Prot
GNAO1-Tran,GNAO1-Prot,Gene-Tran-Gene-Prot
GNAQ-Tran,GNAQ-Prot,Gene-Tran-Gene-Prot
GNAS-Tran,GNAS-Prot,Gene-Tran-Gene-Prot
GNB1-Tran,GNB1-Prot,Gene-Tran-Gene-Prot
GNB2-Tran,GNB2-Prot,Gene-Tran-Gene-Prot
GNB3-Tran,GNB3-Prot,Gene-Tran-Gene-Prot
GNB4-Tran,GNB4-Prot,Gene-Tran-Gene-Prot
GNB5-Tran,GNB5-Prot,Gene-Tran-Gene-Prot
GNG10-Tran,GNG10-Prot,Gene-Tran-Gene-Prot
GNG11-Tran,GNG11-Prot,Gene-Tran-Gene-Prot
GNG12-Tran,GNG12-Prot,Gene-Tran-Gene-Prot
GNG13-Tran,GNG13-Prot,Gene-Tran-Gene-Prot
GNG2-Tran,GNG2-Prot,Gene-Tran-Gene-Prot
GNG3-Tran,GNG3-Prot,Gene-Tran-Gene-Prot
GNG4-Tran,GNG4-Prot,Gene-Tran-Gene-Prot
GNG5-Tran,GNG5-Prot,Gene-Tran-Gene-Prot
GNG7-Tran,GNG7-Prot,Gene-Tran-Gene-Prot
GNG8-Tran,GNG8-Prot,Gene-Tran-Gene-Prot
GNGT1-Tran,GNGT1-Prot,Gene-Tran-Gene-Prot
GNGT2-Tran,GNGT2-Prot,Gene-Tran-Gene-Prot
GNRH1-Tran,GNRH1-Prot,Gene-Tran-Gene-Prot
GNRH2-Tran,GNRH2-Prot,Gene-Tran-Gene-Prot
GNRHR-Tran,GNRHR-Prot,Gene-Tran-Gene-Prot
GPC4-Tran,GPC4-Prot,Gene-Tran-Gene-Prot
GPER1-Tran,GPER1-Prot,Gene-Tran-Gene-Prot
GPR119-Tran,GPR119-Prot,Gene-Tran-Gene-Prot
GPR161-Tran,GPR161-Prot,Gene-Tran-Gene-Prot
GPRC6A-Tran,GPRC6A-Prot,Gene-Tran-Gene-Prot
GRAP2-Tran,GRAP2-Prot,Gene-Tran-Gene-Prot
GRB10-Tran,GRB10-Prot,Gene-Tran-Gene-Prot
GRB2-Tran,GRB2-Prot,Gene-Tran-Gene-Prot
GREM1-Tran,GREM1-Prot,Gene-Tran-Gene-Prot
GREM2-Tran,GREM2-Prot,Gene-Tran-Gene-Prot
GRIA1-Tran,GRIA1-Prot,Gene-Tran-Gene-Prot
GRIA2-Tran,GRIA2-Prot,Gene-Tran-Gene-Prot
GRIA3-Tran,GRIA3-Prot,Gene-Tran-Gene-Prot
GRIA4-Tran,GRIA4-Prot,Gene-Tran-Gene-Prot
GRIN1-Tran,GRIN1-Prot,Gene-Tran-Gene-Prot
GRIN2A-Tran,GRIN2A-Prot,Gene-Tran-Gene-Prot
GRIN2B-Tran,GRIN2B-Prot,Gene-Tran-Gene-Prot
GRIN2C-Tran,GRIN2C-Prot,Gene-Tran-Gene-Prot
GRIN2D-Tran,GRIN2D-Prot,Gene-Tran-Gene-Prot
GRIN3A-Tran,GRIN3A-Prot,Gene-Tran-Gene-Prot
GRIN3B-Tran,GRIN3B-Prot,Gene-Tran-Gene-Prot
GRK1-Tran,GRK1-Prot,Gene-Tran-Gene-Prot
GRK4-Tran,GRK4-Prot,Gene-Tran-Gene-Prot
GRK5-Tran,GRK5-Prot,Gene-Tran-Gene-Prot
GRK6-Tran,GRK6-Prot,Gene-Tran-Gene-Prot
GRK7-Tran,GRK7-Prot,Gene-Tran-Gene-Prot
GRM1-Tran,GRM1-Prot,Gene-Tran-Gene-Prot
GRM2-Tran,GRM2-Prot,Gene-Tran-Gene-Prot
GRM3-Tran,GRM3-Prot,Gene-Tran-Gene-Prot
GRM4-Tran,GRM4-Prot,Gene-Tran-Gene-Prot
GRM5-Tran,GRM5-Prot,Gene-Tran-Gene-Prot
GRM6-Tran,GRM6-Prot,Gene-Tran-Gene-Prot
GRM7-Tran,GRM7-Prot,Gene-Tran-Gene-Prot
GRM8-Tran,GRM8-Prot,Gene-Tran-Gene-Prot
GRPR-Tran,GRPR-Prot,Gene-Tran-Gene-Prot
GSDMD-Tran,GSDMD-Prot,Gene-Tran-Gene-Prot
GSK3A-Tran,GSK3A-Prot,Gene-Tran-Gene-Prot
GSK3B-Tran,GSK3B-Prot,Gene-Tran-Gene-Prot
GTF2I-Tran,GTF2I-Prot,Gene-Tran-Gene-Prot
GTF2IRD1-Tran,GTF2IRD1-Prot,Gene-Tran-Gene-Prot
GTSE1-Tran,GTSE1-Prot,Gene-Tran-Gene-Prot
GUCY1A2-Tran,GUCY1A2-Prot,Gene-Tran-Gene-Prot
GYS1-Tran,GYS1-Prot,Gene-Tran-Gene-Prot
GYS2-Tran,GYS2-Prot,Gene-Tran-Gene-Prot
HAMP-Tran,HAMP-Prot,Gene-Tran-Gene-Prot
HBEGF-Tran,HBEGF-Prot,Gene-Tran-Gene-Prot
HCAR1-Tran,HCAR1-Prot,Gene-Tran-Gene-Prot
HCAR2-Tran,HCAR2-Prot,Gene-Tran-Gene-Prot
HCAR3-Tran,HCAR3-Prot,Gene-Tran-Gene-Prot
HCK-Tran,HCK-Prot,Gene-Tran-Gene-Prot
HCN2-Tran,HCN2-Prot,Gene-Tran-Gene-Prot
HCN4-Tran,HCN4-Prot,Gene-Tran-Gene-Prot
HDAC1-Tran,HDAC1-Prot,Gene-Tran-Gene-Prot
HDAC2-Tran,HDAC2-Prot,Gene-Tran-Gene-Prot
HDAC3-Tran,HDAC3-Prot,Gene-Tran-Gene-Prot
HDAC4-Tran,HDAC4-Prot,Gene-Tran-Gene-Prot
HDAC5-Tran,HDAC5-Prot,Gene-Tran-Gene-Prot
HES1-Tran,HES1-Prot,Gene-Tran-Gene-Prot
HES5-Tran,HES5-Prot,Gene-Tran-Gene-Prot
HEY1-Tran,HEY1-Prot,Gene-Tran-Gene-Prot
HEY2-Tran,HEY2-Prot,Gene-Tran-Gene-Prot
HEYL-Tran,HEYL-Prot,Gene-Tran-Gene-Prot
HGF-Tran,HGF-Prot,Gene-Tran-Gene-Prot
HHAT-Tran,HHAT-Prot,Gene-Tran-Gene-Prot
HHATL-Tran,HHATL-Prot,Gene-Tran-Gene-Prot
HHIP-Tran,HHIP-Prot,Gene-Tran-Gene-Prot
HIF1A-Tran,HIF1A-Prot,Gene-Tran-Gene-Prot
HK1-Tran,HK1-Prot,Gene-Tran-Gene-Prot
HK2-Tran,HK2-Prot,Gene-Tran-Gene-Prot
HK3-Tran,HK3-Prot,Gene-Tran-Gene-Prot
HKDC1-Tran,HKDC1-Prot,Gene-Tran-Gene-Prot
HMGCR-Tran,HMGCR-Prot,Gene-Tran-Gene-Prot
HMGCS1-Tran,HMGCS1-Prot,Gene-Tran-Gene-Prot
HMGCS2-Tran,HMGCS2-Prot,Gene-Tran-Gene-Prot
HMOX1-Tran,HMOX1-Prot,Gene-Tran-Gene-Prot
HNF4A-Tran,HNF4A-Prot,Gene-Tran-Gene-Prot
HOMER1-Tran,HOMER1-Prot,Gene-Tran-Gene-Prot
HOMER2-Tran,HOMER2-Prot,Gene-Tran-Gene-Prot
HOMER3-Tran,HOMER3-Prot,Gene-Tran-Gene-Prot
HRAS-Tran,HRAS-Prot,Gene-Tran-Gene-Prot
HRC-Tran,HRC-Prot,Gene-Tran-Gene-Prot
HRH1-Tran,HRH1-Prot,Gene-Tran-Gene-Prot
HRH2-Tran,HRH2-Prot,Gene-Tran-Gene-Prot
HSP90AA1-Tran,HSP90AA1-Prot,Gene-Tran-Gene-Prot
HSP90AB1-Tran,HSP90AB1-Prot,Gene-Tran-Gene-Prot
HSP90B1-Tran,HSP90B1-Prot,Gene-Tran-Gene-Prot
HSPA1A-Tran,HSPA1A-Prot,Gene-Tran-Gene-Prot
HSPA1B-Tran,HSPA1B-Prot,Gene-Tran-Gene-Prot
HSPA1L-Tran,HSPA1L-Prot,Gene-Tran-Gene-Prot
HSPA2-Tran,HSPA2-Prot,Gene-Tran-Gene-Prot
HSPA6-Tran,HSPA6-Prot,Gene-Tran-Gene-Prot
HSPA8-Tran,HSPA8-Prot,Gene-Tran-Gene-Prot
HSPB1-Tran,HSPB1-Prot,Gene-Tran-Gene-Prot
HTR1A-Tran,HTR1A-Prot,Gene-Tran-Gene-Prot
HTR1B-Tran,HTR1B-Prot,Gene-Tran-Gene-Prot
HTR1D-Tran,HTR1D-Prot,Gene-Tran-Gene-Prot
HTR1E-Tran,HTR1E-Prot,Gene-Tran-Gene-Prot
HTR1F-Tran,HTR1F-Prot,Gene-Tran-Gene-Prot
HTR2A-Tran,HTR2A-Prot,Gene-Tran-Gene-Prot
HTR2B-Tran,HTR2B-Prot,Gene-Tran-Gene-Prot
HTR2C-Tran,HTR2C-Prot,Gene-Tran-Gene-Prot
HTR4-Tran,HTR4-Prot,Gene-Tran-Gene-Prot
HTR5A-Tran,HTR5A-Prot,Gene-Tran-Gene-Prot
HTR6-Tran,HTR6-Prot,Gene-Tran-Gene-Prot
HTR7-Tran,HTR7-Prot,Gene-Tran-Gene-Prot
IBSP-Tran,IBSP-Prot,Gene-Tran-Gene-Prot
ICAM1-Tran,ICAM1-Prot,Gene-Tran-Gene-Prot
ICOS-Tran,ICOS-Prot,Gene-Tran-Gene-Prot
ID1-Tran,ID1-Prot,Gene-Tran-Gene-Prot
ID2-Tran,ID2-Prot,Gene-Tran-Gene-Prot
ID3-Tran,ID3-Prot,Gene-Tran-Gene-Prot
ID4-Tran,ID4-Prot,Gene-Tran-Gene-Prot
IFI16-Tran,IFI16-Prot,Gene-Tran-Gene-Prot
IFIH1-Tran,IFIH1-Prot,Gene-Tran-Gene-Prot
IFNA1-Tran,IFNA1-Prot,Gene-Tran-Gene-Prot
IFNA10-Tran,IFNA10-Prot,Gene-Tran-Gene-Prot
IFNA13-Tran,IFNA13-Prot,Gene-Tran-Gene-Prot
IFNA14-Tran,IFNA14-Prot,Gene-Tran-Gene-Prot
IFNA16-Tran,IFNA16-Prot,Gene-Tran-Gene-Prot
IFNA17-Tran,IFNA17-Prot,Gene-Tran-Gene-Prot
IFNA2-Tran,IFNA2-Prot,Gene-Tran-Gene-Prot
IFNA21-Tran,IFNA21-Prot,Gene-Tran-Gene-Prot
IFNA4-Tran,IFNA4-Prot,Gene-Tran-Gene-Prot
IFNA5-Tran,IFNA5-Prot,Gene-Tran-Gene-Prot
IFNA6-Tran,IFNA6-Prot,Gene-Tran-Gene-Prot
IFNA7-Tran,IFNA7-Prot,Gene-Tran-Gene-Prot
IFNA8-Tran,IFNA8-Prot,Gene-Tran-Gene-Prot
IFNAR1-Tran,IFNAR1-Prot,Gene-Tran-Gene-Prot
IFNAR2-Tran,IFNAR2-Prot,Gene-Tran-Gene-Prot
IFNB1-Tran,IFNB1-Prot,Gene-Tran-Gene-Prot
IFNE-Tran,IFNE-Prot,Gene-Tran-Gene-Prot
IFNG-Tran,IFNG-Prot,Gene-Tran-Gene-Prot
IFNGR1-Tran,IFNGR1-Prot,Gene-Tran-Gene-Prot
IFNGR2-Tran,IFNGR2-Prot,Gene-Tran-Gene-Prot
IFNK-Tran,IFNK-Prot,Gene-Tran-Gene-Prot
IFNL1-Tran,IFNL1-Prot,Gene-Tran-Gene-Prot
IFNL2-Tran,IFNL2-Prot,Gene-Tran-Gene-Prot
IFNL3-Tran,IFNL3-Prot,Gene-Tran-Gene-Prot
IFNLR1-Tran,IFNLR1-Prot,Gene-Tran-Gene-Prot
IFNW1-Tran,IFNW1-Prot,Gene-Tran-Gene-Prot
IGF1-Tran,IGF1-Prot,Gene-Tran-Gene-Prot
IGF1R-Tran,IGF1R-Prot,Gene-Tran-Gene-Prot
IGF2-Tran,IGF2-Prot,Gene-Tran-Gene-Prot
IGFBP3-Tran,IGFBP3-Prot,Gene-Tran-Gene-Prot
IHH-Tran,IHH-Prot,Gene-Tran-Gene-Prot
IKBKB-Tran,IKBKB-Prot,Gene-Tran-Gene-Prot
IKBKE-Tran,IKBKE-Prot,Gene-Tran-Gene-Prot
IKBKG-Tran,IKBKG-Prot,Gene-Tran-Gene-Prot
IL10-Tran,IL10-Prot,Gene-Tran-Gene-Prot
IL10RA-Tran,IL10RA-Prot,Gene-Tran-Gene-Prot
IL10RB-Tran,IL10RB-Prot,Gene-Tran-Gene-Prot
IL11-Tran,IL11-Prot,Gene-Tran-Gene-Prot
IL11RA-Tran,IL11RA-Prot,Gene-Tran-Gene-Prot
IL12A-Tran,IL12A-Prot,Gene-Tran-Gene-Prot
IL12B-Tran,IL12B-Prot,Gene-Tran-Gene-Prot
IL12RB1-Tran,IL12RB1-Prot,Gene-Tran-Gene-Prot
IL12RB2-Tran,IL12RB2-Prot,Gene-Tran-Gene-Prot
IL13-Tran,IL13-Prot,Gene-Tran-Gene-Prot
IL13RA1-Tran,IL13RA1-Prot,Gene-Tran-Gene-Prot
IL13RA2-Tran,IL13RA2-Prot,Gene-Tran-Gene-Prot
IL15-Tran,IL15-Prot,Gene-Tran-Gene-Prot
IL15RA-Tran,IL15RA-Prot,Gene-Tran-Gene-Prot
IL17A-Tran,IL17A-Prot,Gene-Tran-Gene-Prot
IL17B-Tran,IL17B-Prot,Gene-Tran-Gene-Prot
IL17C-Tran,IL17C-Prot,Gene-Tran-Gene-Prot
IL17D-Tran,IL17D-Prot,Gene-Tran-Gene-Prot
IL17F-Tran,IL17F-Prot,Gene-Tran-Gene-Prot
IL17RA-Tran,IL17RA-Prot,Gene-Tran-Gene-Prot
IL17RB-Tran,IL17RB-Prot,Gene-Tran-Gene-Prot
IL17RC-Tran,IL17RC-Prot,Gene-Tran-Gene-Prot
IL17RE-Tran,IL17RE-Prot,Gene-Tran-Gene-Prot
IL18-Tran,IL18-Prot,Gene-Tran-Gene-Prot
IL19-Tran,IL19-Prot,Gene-Tran-Gene-Prot
IL1A-Tran,IL1A-Prot,Gene-Tran-Gene-Prot
IL1B-Tran,IL1B-Prot,Gene-Tran-Gene-Prot
IL1R1-Tran,IL1R1-Prot,Gene-Tran-Gene-Prot
IL1RAP-Tran,IL1RAP-Prot,Gene-Tran-Gene-Prot
IL2-Tran,IL2-Prot,Gene-Tran-Gene-Prot
IL20-Tran,IL20-Prot,Gene-Tran-Gene-Prot
IL20RA-Tran,IL20RA-Prot,Gene-Tran-Gene-Prot
IL20RB-Tran,IL20RB-Prot,Gene-Tran-Gene-Prot
IL21-Tran,IL21-Prot,Gene-Tran-Gene-Prot
IL21R-Tran,IL21R-Prot,Gene-Tran-Gene-Prot
IL22-Tran,IL22-Prot,Gene-Tran-Gene-Prot
IL22RA1-Tran,IL22RA1-Prot,Gene-Tran-Gene-Prot
IL22RA2-Tran,IL22RA2-Prot,Gene-Tran-Gene-Prot
IL23A-Tran,IL23A-Prot,Gene-Tran-Gene-Prot
IL23R-Tran,IL23R-Prot,Gene-Tran-Gene-Prot
IL24-Tran,IL24-Prot,Gene-Tran-Gene-Prot
IL25-Tran,IL25-Prot,Gene-Tran-Gene-Prot
IL27RA-Tran,IL27RA-Prot,Gene-Tran-Gene-Prot
IL2RA-Tran,IL2RA-Prot,Gene-Tran-Gene-Prot
IL2RB-Tran,IL2RB-Prot,Gene-Tran-Gene-Prot
IL2RG-Tran,IL2RG-Prot,Gene-Tran-Gene-Prot
IL3-Tran,IL3-Prot,Gene-Tran-Gene-Prot
IL3RA-Tran,IL3RA-Prot,Gene-Tran-Gene-Prot
IL4-Tran,IL4-Prot,Gene-Tran-Gene-Prot
IL4R-Tran,IL4R-Prot,Gene-Tran-Gene-Prot
IL5-Tran,IL5-Prot,Gene-Tran-Gene-Prot
IL5RA-Tran,IL5RA-Prot,Gene-Tran-Gene-Prot
IL6-Tran,IL6-Prot,Gene-Tran-Gene-Prot
IL6R-Tran,IL6R-Prot,Gene-Tran-Gene-Prot
IL6ST-Tran,IL6ST-Prot,Gene-Tran-Gene-Prot
IL7-Tran,IL7-Prot,Gene-Tran-Gene-Prot
IL7R-Tran,IL7R-Prot,Gene-Tran-Gene-Prot
IL9-Tran,IL9-Prot,Gene-Tran-Gene-Prot
IL9R-Tran,IL9R-Prot,Gene-Tran-Gene-Prot
ILK-Tran,ILK-Prot,Gene-Tran-Gene-Prot
INHBA-Tran,INHBA-Prot,Gene-Tran-Gene-Prot
INHBB-Tran,INHBB-Prot,Gene-Tran-Gene-Prot
INHBC-Tran,INHBC-Prot,Gene-Tran-Gene-Prot
INHBE-Tran,INHBE-Prot,Gene-Tran-Gene-Prot
INPP5A-Tran,INPP5A-Prot,Gene-Tran-Gene-Prot
INPP5D-Tran,INPP5D-Prot,Gene-Tran-Gene-Prot
INPPL1-Tran,INPPL1-Prot,Gene-Tran-Gene-Prot
INS-Tran,INS-Prot,Gene-Tran-Gene-Prot
INSL3-Tran,INSL3-Prot,Gene-Tran-Gene-Prot
INSL5-Tran,INSL5-Prot,Gene-Tran-Gene-Prot
INSR-Tran,INSR-Prot,Gene-Tran-Gene-Prot
INVS-Tran,INVS-Prot,Gene-Tran-Gene-Prot
IQCE-Tran,IQCE-Prot,Gene-Tran-Gene-Prot
IRAK1-Tran,IRAK1-Prot,Gene-Tran-Gene-Prot
IRAK2-Tran,IRAK2-Prot,Gene-Tran-Gene-Prot
IRAK3-Tran,IRAK3-Prot,Gene-Tran-Gene-Prot
IRAK4-Tran,IRAK4-Prot,Gene-Tran-Gene-Prot
IRF1-Tran,IRF1-Prot,Gene-Tran-Gene-Prot
IRF3-Tran,IRF3-Prot,Gene-Tran-Gene-Prot
IRF5-Tran,IRF5-Prot,Gene-Tran-Gene-Prot
IRF7-Tran,IRF7-Prot,Gene-Tran-Gene-Prot
IRF9-Tran,IRF9-Prot,Gene-Tran-Gene-Prot
IRS1-Tran,IRS1-Prot,Gene-Tran-Gene-Prot
IRS2-Tran,IRS2-Prot,Gene-Tran-Gene-Prot
IRS4-Tran,IRS4-Prot,Gene-Tran-Gene-Prot
ISG15-Tran,ISG15-Prot,Gene-Tran-Gene-Prot
ITCH-Tran,ITCH-Prot,Gene-Tran-Gene-Prot
ITGA1-Tran,ITGA1-Prot,Gene-Tran-Gene-Prot
ITGA10-Tran,ITGA10-Prot,Gene-Tran-Gene-Prot
ITGA11-Tran,ITGA11-Prot,Gene-Tran-Gene-Prot
ITGA2-Tran,ITGA2-Prot,Gene-Tran-Gene-Prot
ITGA2B-Tran,ITGA2B-Prot,Gene-Tran-Gene-Prot
ITGA3-Tran,ITGA3-Prot,Gene-Tran-Gene-Prot
ITGA4-Tran,ITGA4-Prot,Gene-Tran-Gene-Prot
ITGA5-Tran,ITGA5-Prot,Gene-Tran-Gene-Prot
ITGA6-Tran,ITGA6-Prot,Gene-Tran-Gene-Prot
ITGA7-Tran,ITGA7-Prot,Gene-Tran-Gene-Prot
ITGA8-Tran,ITGA8-Prot,Gene-Tran-Gene-Prot
ITGA9-Tran,ITGA9-Prot,Gene-Tran-Gene-Prot
ITGAL-Tran,ITGAL-Prot,Gene-Tran-Gene-Prot
ITGAM-Tran,ITGAM-Prot,Gene-Tran-Gene-Prot
ITGAV-Tran,ITGAV-Prot,Gene-Tran-Gene-Prot
ITGB1-Tran,ITGB1-Prot,Gene-Tran-Gene-Prot
ITGB2-Tran,ITGB2-Prot,Gene-Tran-Gene-Prot
ITGB3-Tran,ITGB3-Prot,Gene-Tran-Gene-Prot
ITGB4-Tran,ITGB4-Prot,Gene-Tran-Gene-Prot
ITGB5-Tran,ITGB5-Prot,Gene-Tran-Gene-Prot
ITGB6-Tran,ITGB6-Prot,Gene-Tran-Gene-Prot
ITGB7-Tran,ITGB7-Prot,Gene-Tran-Gene-Prot
ITGB8-Tran,ITGB8-Prot,Gene-Tran-Gene-Prot
ITK-Tran,ITK-Prot,Gene-Tran-Gene-Prot
ITPKA-Tran,ITPKA-Prot,Gene-Tran-Gene-Prot
ITPKB-Tran,ITPKB-Prot,Gene-Tran-Gene-Prot
ITPKC-Tran,ITPKC-Prot,Gene-Tran-Gene-Prot
ITPR1-Tran,ITPR1-Prot,Gene-Tran-Gene-Prot
ITPR2-Tran,ITPR2-Prot,Gene-Tran-Gene-Prot
ITPR3-Tran,ITPR3-Prot,Gene-Tran-Gene-Prot
JAG1-Tran,JAG1-Prot,Gene-Tran-Gene-Prot
JAG2-Tran,JAG2-Prot,Gene-Tran-Gene-Prot
JAK1-Tran,JAK1-Prot,Gene-Tran-Gene-Prot
JAK2-Tran,JAK2-Prot,Gene-Tran-Gene-Prot
JAK3-Tran,JAK3-Prot,Gene-Tran-Gene-Prot
JMJD7-PLA2G4B-Tran,JMJD7-PLA2G4B-Prot,Gene-Tran-Gene-Prot
JUN-Tran,JUN-Prot,Gene-Tran-Gene-Prot
JUND-Tran,JUND-Prot,Gene-Tran-Gene-Prot
KAT2A-Tran,KAT2A-Prot,Gene-Tran-Gene-Prot
KAT2B-Tran,KAT2B-Prot,Gene-Tran-Gene-Prot
KCNJ12-Tran,KCNJ12-Prot,Gene-Tran-Gene-Prot
KCNJ14-Tran,KCNJ14-Prot,Gene-Tran-Gene-Prot
KCNJ18-Tran,KCNJ18-Prot,Gene-Tran-Gene-Prot
KCNJ2-Tran,KCNJ2-Prot,Gene-Tran-Gene-Prot
KCNJ3-Tran,KCNJ3-Prot,Gene-Tran-Gene-Prot
KCNJ4-Tran,KCNJ4-Prot,Gene-Tran-Gene-Prot
KCNJ5-Tran,KCNJ5-Prot,Gene-Tran-Gene-Prot
KCNJ6-Tran,KCNJ6-Prot,Gene-Tran-Gene-Prot
KCNJ8-Tran,KCNJ8-Prot,Gene-Tran-Gene-Prot
KCNJ9-Tran,KCNJ9-Prot,Gene-Tran-Gene-Prot
KCNMA1-Tran,KCNMA1-Prot,Gene-Tran-Gene-Prot
KCNMB1-Tran,KCNMB1-Prot,Gene-Tran-Gene-Prot
KCNMB2-Tran,KCNMB2-Prot,Gene-Tran-Gene-Prot
KCNMB3-Tran,KCNMB3-Prot,Gene-Tran-Gene-Prot
KCNMB4-Tran,KCNMB4-Prot,Gene-Tran-Gene-Prot
KCNU1-Tran,KCNU1-Prot,Gene-Tran-Gene-Prot
KDR-Tran,KDR-Prot,Gene-Tran-Gene-Prot
KIDINS220-Tran,KIDINS220-Prot,Gene-Tran-Gene-Prot
KIF3A-Tran,KIF3A-Prot,Gene-Tran-Gene-Prot
KIF7-Tran,KIF7-Prot,Gene-Tran-Gene-Prot
KIT-Tran,KIT-Prot,Gene-Tran-Gene-Prot
KITLG-Tran,KITLG-Prot,Gene-Tran-Gene-Prot
KLF2-Tran,KLF2-Prot,Gene-Tran-Gene-Prot
KLF4-Tran,KLF4-Prot,Gene-Tran-Gene-Prot
KNG1-Tran,KNG1-Prot,Gene-Tran-Gene-Prot
KRAS-Tran,KRAS-Prot,Gene-Tran-Gene-Prot
KRIT1-Tran,KRIT1-Prot,Gene-Tran-Gene-Prot
KRT10-Tran,KRT10-Prot,Gene-Tran-Gene-Prot
KRT12-Tran,KRT12-Prot,Gene-Tran-Gene-Prot
KRT13-Tran,KRT13-Prot,Gene-Tran-Gene-Prot
KRT14-Tran,KRT14-Prot,Gene-Tran-Gene-Prot
KRT15-Tran,KRT15-Prot,Gene-Tran-Gene-Prot
